date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25,station,wind_dir_sin,wind_dir_cos,month_sin,month_cos
2025-10-14,23.6,25.6,30.5,6.1,990.7,89,7.9,82T,0.9902680687415704,-0.13917310096006535,-0.8660254037844386,0.5000000000000001
2025-10-15,23.3,25.2,40.0,8.4,991.0,90,6.8,82T,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
2025-10-16,23.3,27.3,7.4,7.2,991.6,81,8.3,82T,0.9961946980917455,0.08715574274765814,-0.8660254037844386,0.5000000000000001
2025-10-17,23.4,27.7,0.3,6.1,992.1,79,25.8,82T,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
2025-10-18,23.7,27.6,0.9,5.9,991.3,81,21.4,82T,0.8191520442889918,0.573576436351046,-0.8660254037844386,0.5000000000000001
2025-10-19,22.1,27.7,0.0,10.4,990.7,72,20.7,82T,0.9455185755993167,0.32556815445715676,-0.8660254037844386,0.5000000000000001
2025-10-20,21.6,27.3,0.0,9.9,990.8,72,25.7,82T,0.8746197071393957,0.4848096202463371,-0.8660254037844386,0.5000000000000001
2025-10-21,19.2,26.8,0.0,11.8,991.9,64,20.9,82T,0.984807753012208,0.17364817766693041,-0.8660254037844386,0.5000000000000001
2025-10-22,19.0,25.8,0.2,8.6,992.8,67,19.7,82T,0.992546151641322,0.12186934340514749,-0.8660254037844386,0.5000000000000001
2025-10-23,18.0,25.1,0.0,10.9,993.5,65,11.9,82T,0.9902680687415703,0.1391731009600657,-0.8660254037844386,0.5000000000000001
2025-10-24,18.4,25.3,0.0,10.8,993.9,66,8.5,82T,0.9702957262759965,0.2419218955996679,-0.8660254037844386,0.5000000000000001
2025-10-25,18.6,24.9,0.0,10.4,993.5,69,8.8,82T,0.9455185755993167,0.32556815445715676,-0.8660254037844386,0.5000000000000001
2025-10-26,19.0,25.7,0.0,10.7,993.4,67,13.4,82T,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001
2025-10-27,19.2,25.8,0.0,9.4,993.7,68,19.0,82T,0.898794046299167,0.43837114678907746,-0.8660254037844386,0.5000000000000001
2025-10-28,18.9,26.5,0.0,10.6,993.3,64,22.2,82T,0.9396926207859083,0.3420201433256688,-0.8660254037844386,0.5000000000000001
2025-10-29,19.4,26.1,0.0,7.9,992.4,67,19.4,82T,0.9135454576426009,0.4067366430758002,-0.8660254037844386,0.5000000000000001
2025-10-30,21.6,27.1,0.5,10.2,991.8,72,13.5,82T,0.9396926207859083,0.3420201433256688,-0.8660254037844386,0.5000000000000001
2025-10-31,22.5,26.7,11.7,9.9,992.7,79,11.7,82T,0.9902680687415703,0.1391731009600657,-0.8660254037844386,0.5000000000000001
2025-11-01,22.4,26.4,2.2,11.0,993.1,79,6.5,82T,0.9993908270190958,0.03489949670250108,-0.5000000000000004,0.8660254037844384
2025-11-02,20.4,26.5,0.1,11.3,992.9,70,11.8,82T,0.9993908270190958,0.03489949670250108,-0.5000000000000004,0.8660254037844384
2025-11-03,18.5,25.9,0.0,14.7,992.1,64,6.0,82T,0.9961946980917455,0.08715574274765814,-0.5000000000000004,0.8660254037844384
2025-11-04,18.2,25.2,0.0,12.1,992.3,65,6.6,82T,0.9612616959383189,0.27563735581699916,-0.5000000000000004,0.8660254037844384
2025-11-05,19.2,25.3,0.0,6.3,991.1,70,22.1,82T,0.9961946980917455,0.08715574274765814,-0.5000000000000004,0.8660254037844384
2025-11-06,21.3,26.7,0.0,6.3,989.9,73,32.8,82T,0.8090169943749475,0.5877852522924731,-0.5000000000000004,0.8660254037844384
2025-11-07,22.6,25.7,16.9,5.6,988.0,84,23.7,82T,-0.7193398003386517,0.6946583704589966,-0.5000000000000004,0.8660254037844384
2025-11-08,22.8,24.7,8.7,14.1,990.5,90,6.4,82T,0.9975640502598242,0.06975647374412546,-0.5000000000000004,0.8660254037844384
2025-11-09,23.2,26.7,0.7,5.1,990.9,82,17.0,82T,0.9998476951563913,0.017452406437283376,-0.5000000000000004,0.8660254037844384
2025-11-10,23.3,27.2,0.3,6.1,989.9,81,22.9,82T,0.8746197071393959,-0.484809620246337,-0.5000000000000004,0.8660254037844384
2025-11-11,24.0,26.6,1.2,4.7,989.8,87,24.5,82T,0.9961946980917455,0.08715574274765814,-0.5000000000000004,0.8660254037844384
2025-11-12,23.1,25.9,3.7,9.3,992.0,85,14.8,82T,0.9975640502598242,-0.06975647374412533,-0.5000000000000004,0.8660254037844384
2025-11-13,20.4,25.1,6.1,9.5,994.8,77,14.4,82T,0.9961946980917455,0.08715574274765814,-0.5000000000000004,0.8660254037844384
2025-11-14,17.3,24.4,0.0,9.2,995.2,66,24.5,82T,0.9876883405951378,0.15643446504023092,-0.5000000000000004,0.8660254037844384
2025-11-15,16.0,23.9,0.0,9.6,996.2,63,28.8,82T,0.984807753012208,0.17364817766693041,-0.5000000000000004,0.8660254037844384
2025-11-16,17.5,24.5,0.1,9.1,996.6,65,23.1,82T,0.9781476007338056,0.20791169081775945,-0.5000000000000004,0.8660254037844384
2025-11-17,20.2,23.8,6.1,8.3,996.3,80,23.3,82T,0.9396926207859083,0.3420201433256688,-0.5000000000000004,0.8660254037844384
2025-11-18,17.7,24.6,0.2,16.9,996.4,66,20.9,82T,0.9205048534524403,0.39073112848927394,-0.5000000000000004,0.8660254037844384
2025-11-19,12.6,21.1,0.0,19.8,998.6,58,11.3,82T,0.984807753012208,0.17364817766693041,-0.5000000000000004,0.8660254037844384
2025-11-20,11.5,20.8,0.0,13.5,998.9,56,23.2,82T,0.9743700647852352,0.22495105434386492,-0.5000000000000004,0.8660254037844384
2025-11-21,10.6,21.7,0.0,12.3,998.9,49,25.4,82T,0.9612616959383189,0.27563735581699916,-0.5000000000000004,0.8660254037844384
2025-11-22,12.6,21.6,0.0,8.7,997.3,57,39.1,82T,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
2025-11-23,14.6,22.0,0.0,6.6,996.4,64,51.3,82T,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2025-11-24,15.5,23.1,0.0,12.8,995.8,64,40.0,82T,0.9335804264972017,0.3583679495453004,-0.5000000000000004,0.8660254037844384
2025-11-25,12.4,23.2,0.0,18.6,996.4,51,38.6,82T,0.9563047559630354,0.29237170472273677,-0.5000000000000004,0.8660254037844384
2025-11-26,11.6,20.7,0.0,10.5,996.5,57,56.8,82T,0.9205048534524403,0.39073112848927394,-0.5000000000000004,0.8660254037844384
2025-11-27,8.0,20.4,0.0,15.5,997.9,46,38.9,82T,0.9563047559630354,0.29237170472273677,-0.5000000000000004,0.8660254037844384
2025-11-28,9.3,19.1,0.0,6.5,996.2,55,67.9,82T,0.3907311284892737,0.9205048534524404,-0.5000000000000004,0.8660254037844384
2025-11-29,11.4,19.3,0.0,4.3,993.8,62,108.0,82T,-0.8829475928589271,0.4694715627858904,-0.5000000000000004,0.8660254037844384
2025-11-30,15.2,20.7,0.0,5.2,992.7,73,81.6,82T,-0.731353701619171,0.6819983600624979,-0.5000000000000004,0.8660254037844384
2025-12-01,16.5,22.4,0.0,4.6,992.5,71,51.2,82T,-0.6293203910498378,0.7771459614569706,-2.4492935982947064e-16,1.0
2025-12-02,17.4,23.5,0.0,5.4,992.2,70,55.6,82T,-0.3090169943749477,0.9510565162951535,-2.4492935982947064e-16,1.0
2025-12-03,17.5,23.8,0.0,10.4,994.5,70,54.8,82T,0.8910065241883678,0.4539904997395468,-2.4492935982947064e-16,1.0
2025-12-04,17.9,24.1,0.0,9.1,995.9,69,51.0,82T,0.9271838545667874,0.37460659341591196,-2.4492935982947064e-16,1.0
2025-12-05,18.1,24.6,0.0,9.5,996.7,68,33.3,82T,0.9455185755993167,0.32556815445715676,-2.4492935982947064e-16,1.0
2025-12-06,18.2,24.5,0.0,6.7,996.1,70,25.1,82T,0.981627183447664,0.19080899537654492,-2.4492935982947064e-16,1.0
2025-12-07,18.3,24.5,0.0,8.1,995.7,70,30.8,82T,0.984807753012208,0.17364817766693041,-2.4492935982947064e-16,1.0
2025-12-08,15.2,23.6,0.0,13.9,997.1,61,27.1,82T,0.9876883405951378,0.15643446504023092,-2.4492935982947064e-16,1.0
2025-12-09,13.1,22.5,0.0,13.5,996.4,57,49.4,82T,0.9135454576426009,0.4067366430758002,-2.4492935982947064e-16,1.0
2025-12-10,15.9,23.0,0.0,4.9,995.8,66,51.6,82T,0.5299192642332049,0.848048096156426,-2.4492935982947064e-16,1.0
2025-12-11,18.5,23.7,3.1,6.0,995.0,73,53.5,82T,0.27563735581699916,0.9612616959383189,-2.4492935982947064e-16,1.0
2025-12-12,19.8,24.4,0.6,6.9,994.1,77,34.9,82T,0.12186934340514748,0.992546151641322,-2.4492935982947064e-16,1.0
2025-12-13,20.6,24.2,4.2,8.5,994.7,81,16.1,82T,0.7193398003386511,0.6946583704589974,-2.4492935982947064e-16,1.0
2025-12-14,15.6,23.5,0.0,14.9,996.4,62,5.0,82T,0.9612616959383189,0.27563735581699916,-2.4492935982947064e-16,1.0
2025-12-15,16.5,22.7,0.0,6.8,996.1,69,16.5,82T,0.9563047559630354,0.29237170472273677,-2.4492935982947064e-16,1.0
2025-12-16,17.8,23.8,0.0,6.9,995.0,71,27.1,82T,0.9902680687415703,0.1391731009600657,-2.4492935982947064e-16,1.0
2025-12-17,17.5,24.3,0.2,11.5,995.9,68,15.2,82T,0.9563047559630354,0.29237170472273677,-2.4492935982947064e-16,1.0
2025-12-18,16.0,23.3,0.0,9.8,996.1,65,24.8,82T,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0
2025-12-19,17.3,23.2,0.0,5.3,993.5,71,44.9,82T,0.3420201433256687,0.9396926207859084,-2.4492935982947064e-16,1.0
2025-12-20,16.2,23.3,0.0,5.6,993.0,68,58.2,82T,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0
2025-12-21,15.3,24.2,0.0,10.7,994.7,59,32.5,82T,0.8910065241883678,0.4539904997395468,-2.4492935982947064e-16,1.0
2025-12-22,17.1,24.6,0.0,7.6,993.7,64,25.0,82T,0.8910065241883678,0.4539904997395468,-2.4492935982947064e-16,1.0
2025-12-23,18.6,24.4,0.0,4.1,992.6,72,32.9,82T,0.8386705679454239,0.5446390350150272,-2.4492935982947064e-16,1.0
2025-12-24,18.8,25.0,0.0,5.2,991.8,71,51.0,82T,0.6691306063588582,0.7431448254773942,-2.4492935982947064e-16,1.0
2025-12-25,17.0,24.2,0.0,12.8,993.4,66,33.1,82T,0.9455185755993167,0.32556815445715676,-2.4492935982947064e-16,1.0
2025-12-26,12.3,21.0,0.0,11.5,995.5,59,17.5,82T,0.9975640502598242,0.06975647374412546,-2.4492935982947064e-16,1.0
2025-12-27,14.4,20.6,0.0,7.1,995.7,70,28.3,82T,0.9902680687415703,0.1391731009600657,-2.4492935982947064e-16,1.0
2025-12-28,14.9,21.2,0.0,5.6,995.8,69,30.3,82T,0.992546151641322,0.12186934340514749,-2.4492935982947064e-16,1.0
2025-12-29,15.5,21.4,0.0,5.2,994.0,71,36.3,82T,0.9455185755993168,-0.3255681544571564,-2.4492935982947064e-16,1.0
2025-12-30,15.7,21.9,0.0,4.9,992.9,70,55.9,82T,0.9612616959383189,0.27563735581699916,-2.4492935982947064e-16,1.0
2025-12-31,16.6,22.5,0.0,4.1,990.9,72,60.5,82T,0.40673664307580015,0.9135454576426009,-2.4492935982947064e-16,1.0
2021-01-01,11.2,19.1,0.0,23.3,1002.2,61,14.0,83T,0.5150380749100542,0.8571673007021123,0.49999999999999994,0.8660254037844387
2021-01-02,11.9,20.0,0.0,17.3,1000.9,61,24.0,83T,0.40673664307580015,0.9135454576426009,0.49999999999999994,0.8660254037844387
2021-01-03,14.3,21.2,0.0,15.1,999.7,66,23.0,83T,0.42261826174069944,0.9063077870366499,0.49999999999999994,0.8660254037844387
2021-01-04,15.5,22.7,0.0,17.6,999.4,65,15.0,83T,0.48480962024633706,0.8746197071393957,0.49999999999999994,0.8660254037844387
2021-01-05,16.2,23.3,0.0,12.8,999.2,66,34.0,83T,0.35836794954530027,0.9335804264972017,0.49999999999999994,0.8660254037844387
2021-01-06,17.1,24.2,0.0,14.4,997.9,66,10.0,83T,0.45399049973954675,0.8910065241883679,0.49999999999999994,0.8660254037844387
2021-01-07,17.1,24.0,0.0,13.6,997.4,67,18.0,83T,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2021-01-08,13.2,21.0,0.0,24.1,999.3,62,8.0,83T,0.6156614753256582,0.788010753606722,0.49999999999999994,0.8660254037844387
2021-01-09,10.6,19.0,0.0,20.4,1000.5,60,7.0,83T,0.5446390350150271,0.838670567945424,0.49999999999999994,0.8660254037844387
2021-01-10,11.1,19.2,0.0,17.1,1000.1,61,11.0,83T,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2021-01-11,9.4,17.4,0.0,24.9,1002.5,61,16.0,83T,0.573576436351046,0.8191520442889918,0.49999999999999994,0.8660254037844387
2021-01-12,6.9,16.1,0.0,25.6,1003.7,55,24.0,83T,0.5299192642332049,0.848048096156426,0.49999999999999994,0.8660254037844387
2021-01-13,8.7,17.9,0.0,9.4,1000.6,56,42.0,83T,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2021-01-14,12.4,20.7,0.0,8.5,998.7,62,46.0,83T,0.35836794954530027,0.9335804264972017,0.49999999999999994,0.8660254037844387
2021-01-15,13.8,22.7,0.0,6.7,996.6,61,45.0,83T,0.6156614753256582,0.788010753606722,0.49999999999999994,0.8660254037844387
2021-01-16,14.2,23.6,0.0,8.7,996.8,60,41.0,83T,0.6946583704589973,0.7193398003386512,0.49999999999999994,0.8660254037844387
2021-01-17,14.4,22.7,0.0,21.4,1000.5,62,28.0,83T,0.6018150231520483,0.7986355100472928,0.49999999999999994,0.8660254037844387
2021-01-18,10.2,19.1,0.0,23.7,1002.5,58,44.0,83T,0.573576436351046,0.8191520442889918,0.49999999999999994,0.8660254037844387
2021-01-19,11.5,19.6,0.0,10.4,1000.1,62,50.0,83T,0.3090169943749474,0.9510565162951535,0.49999999999999994,0.8660254037844387
2021-01-20,13.6,21.8,0.0,7.3,998.7,63,51.0,83T,0.17364817766693033,0.984807753012208,0.49999999999999994,0.8660254037844387
2021-01-21,14.8,23.5,0.0,8.5,997.3,61,48.0,83T,0.35836794954530027,0.9335804264972017,0.49999999999999994,0.8660254037844387
2021-01-22,15.9,24.5,0.0,10.0,996.5,62,42.0,83T,0.35836794954530027,0.9335804264972017,0.49999999999999994,0.8660254037844387
2021-01-23,14.9,24.2,0.0,8.7,996.9,59,36.0,83T,0.5877852522924731,0.8090169943749475,0.49999999999999994,0.8660254037844387
2021-01-24,16.8,25.9,0.1,7.3,997.0,59,47.0,83T,0.8090169943749475,0.5877852522924731,0.49999999999999994,0.8660254037844387
2021-01-25,16.4,26.4,0.0,8.2,996.7,58,62.0,83T,0.6691306063588582,0.7431448254773942,0.49999999999999994,0.8660254037844387
2021-01-26,15.6,25.1,0.0,11.7,996.9,59,37.0,83T,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2021-01-27,17.2,25.8,0.0,8.6,997.2,61,33.0,83T,0.35836794954530027,0.9335804264972017,0.49999999999999994,0.8660254037844387
2021-01-28,16.7,25.2,0.0,18.7,998.9,61,17.0,83T,0.5299192642332049,0.848048096156426,0.49999999999999994,0.8660254037844387
2021-01-29,14.1,23.9,0.0,16.6,1000.0,56,30.0,83T,0.5591929034707469,0.8290375725550417,0.49999999999999994,0.8660254037844387
2021-01-30,14.5,23.1,0.0,10.5,999.9,61,36.0,83T,0.4383711467890774,0.898794046299167,0.49999999999999994,0.8660254037844387
2021-01-31,16.0,24.2,0.0,9.4,999.9,63,25.0,83T,0.4694715627858908,0.882947592858927,0.49999999999999994,0.8660254037844387
2021-02-01,15.9,24.7,0.0,10.2,999.7,61,20.0,83T,0.48480962024633706,0.8746197071393957,0.8660254037844386,0.5000000000000001
2021-02-02,16.2,24.9,0.0,10.0,999.6,61,24.0,83T,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
2021-02-03,15.0,24.9,0.0,12.6,999.5,58,21.0,83T,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
2021-02-04,14.3,24.2,0.0,11.5,1000.4,58,17.0,83T,0.5150380749100542,0.8571673007021123,0.8660254037844386,0.5000000000000001
2021-02-05,15.9,24.6,0.0,10.3,999.4,62,18.0,83T,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
2021-02-06,16.1,24.5,0.0,9.3,998.1,62,33.0,83T,0.29237170472273677,0.9563047559630354,0.8660254037844386,0.5000000000000001
2021-02-07,16.7,25.5,0.0,6.5,997.8,61,40.0,83T,0.40673664307580015,0.9135454576426009,0.8660254037844386,0.5000000000000001
2021-02-08,18.7,26.7,1.1,9.2,996.8,63,30.0,83T,0.8191520442889918,0.573576436351046,0.8660254037844386,0.5000000000000001
2021-02-09,19.9,25.2,8.8,9.0,996.6,76,23.0,83T,0.374606593415912,0.9271838545667874,0.8660254037844386,0.5000000000000001
2021-02-10,16.0,22.6,0.4,12.1,997.5,69,11.0,83T,0.224951054343865,0.9743700647852352,0.8660254037844386,0.5000000000000001
2021-02-11,11.8,22.2,0.0,14.2,998.2,55,20.0,83T,0.42261826174069944,0.9063077870366499,0.8660254037844386,0.5000000000000001
2021-02-12,12.1,22.0,0.0,13.0,998.7,57,25.0,83T,0.48480962024633706,0.8746197071393957,0.8660254037844386,0.5000000000000001
2021-02-13,13.0,22.6,0.0,9.3,998.6,58,38.0,83T,0.5299192642332049,0.848048096156426,0.8660254037844386,0.5000000000000001
2021-02-14,13.7,23.8,0.0,8.7,998.6,57,54.0,83T,0.573576436351046,0.8191520442889918,0.8660254037844386,0.5000000000000001
2021-02-15,13.2,24.9,0.0,6.8,996.9,53,64.0,83T,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2021-02-16,14.9,26.1,0.0,7.5,996.2,54,96.0,83T,0.9612616959383189,0.27563735581699916,0.8660254037844386,0.5000000000000001
2021-02-17,14.9,25.5,0.0,14.6,999.0,56,42.0,83T,0.6156614753256582,0.788010753606722,0.8660254037844386,0.5000000000000001
2021-02-18,14.5,24.6,0.0,19.1,1001.8,56,30.0,83T,0.6427876096865393,0.766044443118978,0.8660254037844386,0.5000000000000001
2021-02-19,13.8,24.0,0.0,17.9,1002.5,56,33.0,83T,0.573576436351046,0.8191520442889918,0.8660254037844386,0.5000000000000001
2021-02-20,12.5,23.4,0.0,12.1,1000.8,53,40.0,83T,0.4383711467890774,0.898794046299167,0.8660254037844386,0.5000000000000001
2021-02-21,14.1,23.8,0.0,6.7,999.0,58,69.0,83T,0.13917310096006544,0.9902680687415704,0.8660254037844386,0.5000000000000001
2021-02-22,14.4,25.3,0.0,5.7,997.1,55,92.0,83T,0.27563735581699916,0.9612616959383189,0.8660254037844386,0.5000000000000001
2021-02-23,15.6,25.8,0.0,8.0,996.2,56,137.0,83T,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
2021-02-24,16.7,26.6,0.0,7.2,994.8,57,127.0,83T,0.819152044288992,-0.5735764363510458,0.8660254037844386,0.5000000000000001
2021-02-25,19.5,28.0,0.0,7.1,993.0,62,119.0,83T,-0.587785252292473,-0.8090169943749475,0.8660254037844386,0.5000000000000001
2021-02-26,18.4,29.1,0.0,6.2,991.5,55,116.0,83T,-0.35836794954530043,-0.9335804264972017,0.8660254037844386,0.5000000000000001
2021-02-27,17.3,28.9,0.0,9.6,992.4,51,110.0,83T,0.15643446504023098,-0.9876883405951377,0.8660254037844386,0.5000000000000001
2021-02-28,20.1,28.7,0.1,8.6,994.7,61,95.0,83T,0.4694715627858911,-0.8829475928589268,0.8660254037844386,0.5000000000000001
2021-03-01,21.6,28.6,4.3,7.5,997.3,67,80.0,83T,0.3090169943749475,-0.9510565162951535,1.0,6.123233995736766e-17
2021-03-02,21.8,28.8,2.6,9.3,997.8,67,85.0,83T,0.981627183447664,-0.1908089953765448,1.0,6.123233995736766e-17
2021-03-03,20.1,28.0,0.5,8.7,997.8,64,34.0,83T,0.754709580222772,0.6560590289905073,1.0,6.123233995736766e-17
2021-03-04,19.4,28.2,0.0,5.9,998.3,62,59.0,83T,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2021-03-05,19.5,29.5,0.0,7.1,997.1,57,105.0,83T,0.5299192642332049,-0.848048096156426,1.0,6.123233995736766e-17
2021-03-06,20.8,29.3,0.1,4.4,998.0,62,93.0,83T,0.45399049973954686,-0.8910065241883678,1.0,6.123233995736766e-17
2021-03-07,19.3,29.4,0.0,8.2,997.3,57,97.0,83T,0.8386705679454239,0.5446390350150272,1.0,6.123233995736766e-17
2021-03-08,19.1,28.4,0.0,8.5,998.9,60,66.0,83T,0.898794046299167,0.43837114678907746,1.0,6.123233995736766e-17
2021-03-09,19.5,28.3,0.0,5.8,998.3,61,82.0,83T,0.6946583704589973,0.7193398003386512,1.0,6.123233995736766e-17
2021-03-10,19.2,28.7,0.0,4.9,998.1,58,77.0,83T,0.6819983600624985,0.7313537016191706,1.0,6.123233995736766e-17
2021-03-11,18.6,28.6,0.0,7.4,998.1,58,83.0,83T,0.6560590289905072,0.754709580222772,1.0,6.123233995736766e-17
2021-03-12,18.7,28.0,0.0,8.6,998.5,60,58.0,83T,0.5150380749100542,0.8571673007021123,1.0,6.123233995736766e-17
2021-03-13,17.6,28.0,0.0,8.6,998.2,57,63.0,83T,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
2021-03-14,18.3,27.5,0.0,6.5,996.3,60,75.0,83T,0.6946583704589973,0.7193398003386512,1.0,6.123233995736766e-17
2021-03-15,18.4,28.2,0.0,7.1,995.2,58,110.0,83T,0.8829475928589271,-0.46947156278589053,1.0,6.123233995736766e-17
2021-03-16,20.5,29.0,0.2,5.6,994.5,62,150.0,83T,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2021-03-17,22.5,29.1,0.8,5.7,994.4,69,152.0,83T,-0.2419218955996675,-0.9702957262759965,1.0,6.123233995736766e-17
2021-03-18,21.8,29.7,0.4,4.9,994.0,64,161.0,83T,0.29237170472273705,-0.9563047559630354,1.0,6.123233995736766e-17
2021-03-19,21.2,30.5,0.0,5.9,993.3,60,153.0,83T,0.08715574274765864,-0.9961946980917455,1.0,6.123233995736766e-17
2021-03-20,21.9,30.7,0.0,5.9,992.1,61,133.0,83T,0.19080899537654497,-0.981627183447664,1.0,6.123233995736766e-17
2021-03-21,22.3,29.6,2.5,9.9,993.9,66,93.0,83T,0.9781476007338056,0.20791169081775945,1.0,6.123233995736766e-17
2021-03-22,16.6,26.3,0.0,24.1,998.7,57,12.0,83T,0.6560590289905072,0.754709580222772,1.0,6.123233995736766e-17
2021-03-23,15.8,25.5,0.0,17.5,999.0,57,18.0,83T,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2021-03-24,17.8,26.9,0.0,9.2,996.4,60,74.0,83T,0.3090169943749474,0.9510565162951535,1.0,6.123233995736766e-17
2021-03-25,19.5,28.6,0.0,6.9,995.3,60,70.0,83T,0.6946583704589973,0.7193398003386512,1.0,6.123233995736766e-17
2021-03-26,19.7,30.0,0.0,8.3,994.6,56,73.0,83T,0.6819983600624985,-0.7313537016191705,1.0,6.123233995736766e-17
2021-03-27,20.4,30.7,0.0,6.7,993.3,56,127.0,83T,0.6946583704589971,-0.7193398003386513,1.0,6.123233995736766e-17
2021-03-28,22.3,29.9,0.1,7.0,992.9,65,120.0,83T,-0.22495105434386498,-0.9743700647852352,1.0,6.123233995736766e-17
2021-03-29,21.7,30.9,0.0,7.4,991.9,60,76.0,83T,-0.32556815445715676,-0.9455185755993167,1.0,6.123233995736766e-17
2021-03-30,20.8,31.1,0.0,10.9,990.6,56,51.0,83T,-0.5000000000000001,-0.8660254037844386,1.0,6.123233995736766e-17
2021-03-31,21.6,31.6,0.0,8.6,989.8,57,50.0,83T,-0.45399049973954625,-0.8910065241883681,1.0,6.123233995736766e-17
2021-04-01,21.4,31.7,2.0,8.2,990.4,56,37.0,83T,-0.08715574274765794,-0.9961946980917455,0.8660254037844387,-0.4999999999999998
2021-04-02,21.8,30.9,1.6,8.7,992.0,60,29.0,83T,0.08715574274765864,-0.9961946980917455,0.8660254037844387,-0.4999999999999998
2021-04-03,22.8,30.4,1.9,6.8,992.6,65,52.0,83T,0.9612616959383189,-0.27563735581699905,0.8660254037844387,-0.4999999999999998
2021-04-04,23.0,29.6,2.5,8.4,994.1,70,38.0,83T,0.9975640502598242,-0.06975647374412533,0.8660254037844387,-0.4999999999999998
2021-04-05,21.5,29.0,1.7,9.1,996.0,68,38.0,83T,0.9135454576426009,0.4067366430758002,0.8660254037844387,-0.4999999999999998
2021-04-06,18.9,29.7,0.0,8.4,996.3,55,48.0,83T,0.8290375725550417,0.5591929034707468,0.8660254037844387,-0.4999999999999998
2021-04-07,19.6,30.0,0.0,6.9,996.2,56,40.0,83T,0.5591929034707469,0.8290375725550417,0.8660254037844387,-0.4999999999999998
2021-04-08,22.2,28.6,11.6,5.0,995.2,69,61.0,83T,-0.10452846326765342,0.9945218953682733,0.8660254037844387,-0.4999999999999998
2021-04-09,22.7,28.8,2.0,6.4,995.3,71,51.0,83T,0.9902680687415704,-0.13917310096006535,0.8660254037844387,-0.4999999999999998
2021-04-10,21.2,29.1,0.3,7.0,996.7,64,37.0,83T,0.766044443118978,0.6427876096865394,0.8660254037844387,-0.4999999999999998
2021-04-11,21.0,29.8,0.3,5.2,997.5,61,28.0,83T,0.9396926207859084,-0.3420201433256687,0.8660254037844387,-0.4999999999999998
2021-04-12,22.8,29.9,1.1,6.5,997.4,67,36.0,83T,-0.2923717047227364,-0.9563047559630355,0.8660254037844387,-0.4999999999999998
2021-04-13,23.4,29.0,9.7,6.6,996.7,73,49.0,83T,-0.743144825477394,-0.6691306063588585,0.8660254037844387,-0.4999999999999998
2021-04-14,23.4,28.8,1.0,5.8,996.0,74,28.0,83T,-0.8910065241883678,-0.4539904997395469,0.8660254037844387,-0.4999999999999998
2021-04-15,22.7,29.3,0.1,5.0,994.8,70,25.0,83T,-0.6946583704589973,-0.7193398003386511,0.8660254037844387,-0.4999999999999998
2021-04-16,23.2,29.0,7.6,7.2,994.8,72,32.0,83T,0.39073112848927416,-0.9205048534524402,0.8660254037844387,-0.4999999999999998
2021-04-17,23.2,28.0,10.2,4.6,996.8,77,32.0,83T,-0.10452846326765342,0.9945218953682733,0.8660254037844387,-0.4999999999999998
2021-04-18,22.9,27.6,1.5,6.7,996.2,77,31.0,83T,0.8829475928589271,-0.46947156278589053,0.8660254037844387,-0.4999999999999998
2021-04-19,23.6,27.1,7.4,5.5,994.8,82,27.0,83T,0.06975647374412552,-0.9975640502598242,0.8660254037844387,-0.4999999999999998
2021-04-20,24.1,27.4,11.2,5.2,994.3,83,14.0,83T,0.06975647374412552,-0.9975640502598242,0.8660254037844387,-0.4999999999999998
2021-04-21,24.4,28.6,3.7,5.4,994.4,80,30.0,83T,0.08715574274765864,-0.9961946980917455,0.8660254037844387,-0.4999999999999998
2021-04-22,24.3,27.7,8.6,8.5,994.1,82,36.0,83T,0.05233595624294381,-0.9986295347545738,0.8660254037844387,-0.4999999999999998
2021-04-23,24.1,28.8,0.4,8.0,992.8,77,20.0,83T,-0.06975647374412483,-0.9975640502598243,0.8660254037844387,-0.4999999999999998
2021-04-24,23.6,29.7,0.0,8.4,992.9,72,23.0,83T,-0.017452406437283192,-0.9998476951563913,0.8660254037844387,-0.4999999999999998
