date,pm,location,temp,dew_point,humidity,pressure,wind_speed,precipitation,wind_dir_sin,wind_dir_cos,month,month_sin,month_cos
2023-07-05,43.958333333333336,KPS,28.4,23.3,75,1008.4,4.4,2.1,-0.6427876096865393,-0.766044443118978,7,-0.4999999999999997,-0.8660254037844388
2023-07-05,51.708333333333336,DN,28.2,23.5,77,1008.5,5.1,1.7,-0.9816271834476639,-0.19080899537654547,7,-0.4999999999999997,-0.8660254037844388
2023-07-06,47.66666666666666,KPS,29.3,23.5,73,1008.7,5.0,8.1,-0.7547095802227717,-0.6560590289905077,7,-0.4999999999999997,-0.8660254037844388
2023-07-06,52.958333333333336,DN,29.2,24.0,76,1008.8,3.9,11.0,-0.6691306063588582,-0.7431448254773942,7,-0.4999999999999997,-0.8660254037844388
2023-07-06,93.25,BN,29.7,24.2,74,1008.7,5.4,0.2,-0.8090169943749473,-0.5877852522924732,7,-0.4999999999999997,-0.8660254037844388
2023-07-07,39.29166666666666,KPS,30.0,24.1,73,1008.1,5.7,18.3,-0.8987940462991668,-0.43837114678907774,7,-0.4999999999999997,-0.8660254037844388
2023-07-07,51.54166666666666,DN,30.2,24.4,73,1008.2,5.8,8.1,-0.9455185755993168,-0.32556815445715664,7,-0.4999999999999997,-0.8660254037844388
2023-07-07,83.375,BN,30.6,24.9,73,1008.1,6.1,5.2,-0.7071067811865475,-0.7071067811865477,7,-0.4999999999999997,-0.8660254037844388
2023-07-08,40.04166666666666,KPS,29.6,25.0,77,1007.7,5.0,19.9,-0.46947156278589086,-0.8829475928589269,7,-0.4999999999999997,-0.8660254037844388
2023-07-08,48.708333333333336,DN,29.9,25.0,75,1007.8,5.7,11.0,-0.13917310096006552,-0.9902680687415703,7,-0.4999999999999997,-0.8660254037844388
2023-07-08,76.0,BN,29.5,25.8,81,1008.0,6.3,17.8,0.15643446504023098,-0.9876883405951377,7,-0.4999999999999997,-0.8660254037844388
2023-07-09,59.41666666666666,DN,29.0,25.2,81,1007.6,5.1,13.3,0.45399049973954686,-0.8910065241883678,7,-0.4999999999999997,-0.8660254037844388
2023-07-09,49.75,BN,28.3,25.6,86,1007.9,5.2,23.9,0.5877852522924732,-0.8090169943749473,7,-0.4999999999999997,-0.8660254037844388
2023-07-09,59.625,KPS,29.1,25.4,82,1007.5,4.6,10.1,0.4226182617406995,-0.9063077870366499,7,-0.4999999999999997,-0.8660254037844388
2023-07-10,36.875,BN,27.8,25.1,86,1008.2,6.5,21.5,0.19080899537654497,-0.981627183447664,7,-0.4999999999999997,-0.8660254037844388
2023-07-10,51.75,KPS,27.7,25.0,86,1007.9,4.8,17.9,0.22495105434386478,-0.9743700647852352,7,-0.4999999999999997,-0.8660254037844388
2023-07-10,45.083333333333336,DN,27.6,25.3,87,1008.0,4.6,15.7,0.45399049973954686,-0.8910065241883678,7,-0.4999999999999997,-0.8660254037844388
2023-07-11,38.833333333333336,BN,28.7,25.0,81,1008.4,6.6,2.8,-0.13917310096006552,-0.9902680687415703,7,-0.4999999999999997,-0.8660254037844388
2023-07-11,44.625,KPS,28.8,24.8,81,1008.2,4.6,6.0,-0.19080899537654472,-0.981627183447664,7,-0.4999999999999997,-0.8660254037844388
2023-07-11,42.208333333333336,DN,28.8,25.1,82,1008.2,4.4,7.6,-0.2419218955996675,-0.9702957262759965,7,-0.4999999999999997,-0.8660254037844388
2023-07-12,49.208333333333336,BN,29.5,24.9,78,1008.4,5.0,1.2,-0.46947156278589086,-0.8829475928589269,7,-0.4999999999999997,-0.8660254037844388
2023-07-12,45.75,KPS,29.8,24.4,75,1008.3,5.1,0.4,-0.7660444431189779,-0.6427876096865395,7,-0.4999999999999997,-0.8660254037844388
2023-07-12,51.833333333333336,DN,29.6,24.7,77,1008.4,4.7,0.7,-0.6819983600624984,-0.7313537016191706,7,-0.4999999999999997,-0.8660254037844388
2023-07-13,73.91666666666667,BN,30.0,24.8,75,1008.1,7.3,6.6,-0.8290375725550414,-0.5591929034707472,7,-0.4999999999999997,-0.8660254037844388
2023-07-13,39.333333333333336,KPS,30.4,23.4,68,1008.0,7.7,1.0,-0.9876883405951377,-0.15643446504023104,7,-0.4999999999999997,-0.8660254037844388
2023-07-13,46.958333333333336,DN,30.2,23.7,69,1008.2,6.7,1.7,-0.9902680687415704,-0.13917310096006494,7,-0.4999999999999997,-0.8660254037844388
2023-07-14,26.291666666666668,KPS,29.6,23.2,70,1008.0,8.5,1.5,-1.0,-1.8369701987210297e-16,7,-0.4999999999999997,-0.8660254037844388
2023-07-14,33.166666666666664,DN,29.9,23.2,68,1008.1,7.2,0.8,-1.0,-1.8369701987210297e-16,7,-0.4999999999999997,-0.8660254037844388
2023-07-14,59.04166666666666,BN,29.6,24.4,75,1007.9,8.3,4.3,-0.9510565162951535,-0.30901699437494756,7,-0.4999999999999997,-0.8660254037844388
2023-07-15,41.708333333333336,DN,30.3,22.3,64,1006.7,7.5,0.0,-0.9993908270190958,0.03489949670250128,7,-0.4999999999999997,-0.8660254037844388
2023-07-15,57.875,BN,30.1,23.3,68,1006.6,9.6,0.5,-0.9396926207859082,-0.3420201433256694,7,-0.4999999999999997,-0.8660254037844388
2023-07-15,32.333333333333336,KPS,29.9,22.2,65,1006.6,9.4,0.0,-0.9986295347545738,-0.052335956242944306,7,-0.4999999999999997,-0.8660254037844388
